pct_fragments	fragments_clade	fragments_direct	minimizers	distinct_minimizers	rank_code	taxid	name	sample	is_host	total_distinct_minimizers_non_host	minimizer_proportion_sample	db_pct	db_clade_minimizers	db_taxon_minimizers	db_rank_code	db_name	genome_coverage_estimate	taxon_mean_prop	taxon_sd_prop	n_samples_with_taxon	z_score	p_value	fdr
0.01	3.0	3.0	7.0	6.0	S	1938607	Sphingomonas sp. LM7	CasClinique7_ADN	False	282690.0	2.1224663058473946e-05	0.01	1075665.0	1075665.0	S	Sphingomonas sp. LM7	5.577944806236142e-06	5.562673093910706e-05	5.961417834072942e-05	3.0	-0.5770786218675269	0.718056827401028	0.7888678030417541
0.01	3.0	0.0	12.0	12.0	S	29405	Microlunatus phosphovorus	CasClinique7_ADN	False	282690.0	4.244932611694789e-05	0.01	1678603.0	0.0	S	Microlunatus phosphovorus		0.00018346764451347906	0.0002443069877809454	3.0	-0.5772177033387739	0.7181038003250451	0.7888678030417541
0.05	19.0	19.0	860.0	797.0	S	1275	Kocuria rosea	CasClinique7_ADN	False	282690.0	0.002819342742933956	0.01	1737212.0	1737212.0	S	Kocuria rosea	0.00045878108141090434	0.009166127427273376	0.01097875721983446	3.0	-0.5780968243721777	0.7184006245328737	0.7888678030417541
0.03	12.0	12.0	114.0	95.0	S	2714939	Nocardioides sp. HDW12B	CasClinique7_ADN	False	282690.0	0.00033605716509250413	0.01	1114198.0	1114198.0	S	Nocardioides sp. HDW12B	8.526312199447495e-05	0.0027213736722194915	0.004110539388670171	3.0	-0.5802928232974985	0.7191414168591193	0.7888678030417541
0.01	2.0	2.0	10.0	10.0	S	391953	Aquincola tertiaricarbonis	CasClinique7_ADN	False	282690.0	3.5374438430789914e-05	0.01	1836651.0	1836651.0	S	Aquincola tertiaricarbonis	5.44469254093456e-06	0.004604045393875527	0.00785211944511184	3.0	-0.5818392075389098	0.7196625039980555	0.7888678030417541
0.02	6.0	6.0	29.0	29.0	S	1528099	Lawsonella clevelandensis	CasClinique7_ADN	False	282690.0	0.00010258587144929075	0.0	676717.0	676717.0	S	Lawsonella clevelandensis	4.2853955198406426e-05	0.0021998669033142042	0.0035930407700707685	3.0	-0.5837064386618707	0.7202910826854011	0.7888678030417541
0.0	1.0	1.0	5.0	5.0	S	630515	Microlunatus soli	CasClinique7_ADN	False	282690.0	1.7687219215394957e-05	0.01	1995488.0	1995488.0	S	Microlunatus soli	2.505652752609888e-06	0.00013742308447460116	0.00020436064726414243	3.0	-0.585904707497055	0.7210302231609921	0.7888678030417541
0.0	1.0	1.0	3.0	3.0	S	1572644	Microbacterium proteolyticum	CasClinique7_ADN	False	282690.0	1.0612331529236973e-05	0.01	987808.0	987808.0	S	Microbacterium proteolyticum	3.0370274385305646e-06	0.0002504401390829513	0.00040626588747076035	3.0	-0.5903222863400639	0.7225126996091842	0.7888678030417541
0.01	5.0	5.0	123.0	123.0	S	3074378	Corynebacterium sp. Z-1	CasClinique7_ADN	False	282690.0	0.00043510559269871593	0.0	174402.0	174402.0	S	Corynebacterium sp. Z-1	0.0007052671414318644	0.005565241765272389	0.008676848406929404	3.0	-0.5912441859047235	0.7228215896360022	0.7888678030417541
0.04	16.0	16.0	334.0	328.0	S	72000	Kocuria rhizophila	CasClinique7_ADN	False	282690.0	0.001160281580529909	0.01	1167525.0	1166967.0	S	Kocuria rhizophila	0.0002810705015651685	0.010113138085115537	0.015137228284345836	4.0	-0.591446223602522	0.7228892615472063	0.7888678030417541
0.03	12.0	12.0	119.0	103.0	S	147645	Paracoccus yeei	CasClinique7_ADN	False	282690.0	0.0003643567158371361	0.01	2555157.0	2555157.0	S	Paracoccus yeei	4.0310634532437734e-05	0.012357737664997547	0.02024344433882064	5.0	-0.592457525924125	0.7232278726077439	0.7888678030417541
0.01	2.0	2.0	13.0	11.0	S	2067992	Methylibium sp.	CasClinique7_ADN	False	282690.0	3.89118822738689e-05	0.01	2537206.0	2537206.0	S	Methylibium sp.	4.335477686872883e-06	0.0003421068144025037	0.0005102210420129863	4.0	-0.5942423129638738	0.7238249720676222	0.7888678030417541
0.01	2.0	0.0	9.0	9.0	S	34073	Variovorax paradoxus	CasClinique7_ADN	False	282690.0	3.183699458771092e-05	0.07	13417384.0	8813818.0	S	Variovorax paradoxus	1.0211238761680806e-06	0.000208146506873755	0.0002962895166342946	3.0	-0.5950582197063019	0.7240977224540327	0.7888678030417541
0.0	1.0	1.0	29.0	29.0	S	207340	Roseomonas mucosa	CasClinique7_ADN	False	282690.0	0.00010258587144929075	0.01	1017710.0	1017710.0	S	Roseomonas mucosa	2.8495347397588704e-05	0.00045091665288997233	0.0005823340903768002	3.0	-0.5981631286866506	0.7251344544569541	0.7888678030417541
0.0	1.0	1.0	1.0	1.0	S	119219	Cupriavidus metallidurans	CasClinique7_ADN	False	282690.0	3.537443843078991e-06	0.02	3945857.0	3944954.0	S	Cupriavidus metallidurans	2.534883803461333e-07	0.001454087132466906	0.0024063187154075836	3.0	-0.6028086301851882	0.7266819975588878	0.7888678030417541
0.0	1.0	1.0	9.0	9.0	S	3434352	Streptococcus sp. KHUD_015	CasClinique7_ADN	False	282690.0	3.183699458771092e-05	0.0	198570.0	198570.0	S	Streptococcus sp. KHUD_015	4.532406707961928e-05	5.9231559223822485e-05	4.528959388239891e-05	4.0	-0.6048754755285636	0.7273691302892404	0.7888678030417541
0.01	2.0	2.0	11.0	10.0	S	34007	Paracoccus versutus	CasClinique7_ADN	False	282690.0	3.5374438430789914e-05	0.01	1399028.0	1399028.0	S	Paracoccus versutus	7.147819772013141e-06	0.00010889516598282813	0.00012132133880074797	3.0	-0.6059999689979101	0.7277426130992443	0.7888678030417541
0.0	1.0	1.0	9.0	9.0	S	2054	Gordonia bronchialis	CasClinique7_ADN	False	282690.0	3.183699458771092e-05	0.01	1639879.0	1639263.0	S	Gordonia bronchialis	5.490272152790614e-06	0.0005209347195945821	0.0007902734304964391	4.0	-0.6188968351113949	0.7320078382005241	0.7888678030417541
0.0	1.0	1.0	56.0	56.0	S	1220207	Aspergillus puulaauensis	CasClinique7_ADN	False	282690.0	0.0001980968552124235	0.06	10629397.0	10629397.0	S	Aspergillus puulaauensis	5.268407982127302e-06	0.000523404689655838	0.0005200513102914051	3.0	-0.6255302659676634	0.7341884547045707	0.7888678030417541
0.11	41.0	41.0	2294.0	2129.0	S	76775	Malassezia restricta	CasClinique7_ADN	False	282690.0	0.007531217941915172	0.01	2320968.0	2320968.0	S	Malassezia restricta	0.0009172896825807163	0.01838093244133462	0.01725897658930868	4.0	-0.6286418226061248	0.7352082132675933	0.7888678030417541
0.0	1.0	1.0	5.0	5.0	S	3412685	Roseateles sp. MS654	CasClinique7_ADN	False	282690.0	1.7687219215394957e-05	0.01	1444284.0	1444284.0	S	Roseateles sp. MS654	3.4619230012933743e-06	0.0004150722435291785	0.0006310883742965826	3.0	-0.6296820548417056	0.7355486871222991	0.7888678030417541
0.0	1.0	1.0	3.0	3.0	S	3121290	Croceibacterium sp. TMG7-5b_MA50	CasClinique7_ADN	False	282690.0	1.0612331529236973e-05	0.0	919042.0	919042.0	S	Croceibacterium sp. TMG7-5b_MA50	3.2642686623679874e-06	7.283316246682484e-05	9.874893199458335e-05	3.0	-0.6300911785152353	0.7356825345267439	0.7888678030417541
0.01	5.0	5.0	23.0	19.0	S	2051553	Methylobacterium currus	CasClinique7_ADN	False	282690.0	6.721143301850083e-05	0.01	2001722.0	2001722.0	S	Methylobacterium currus	9.491827536491082e-06	0.0001543394940635057	0.00013608850076645993	3.0	-0.6402308832435772	0.7389887461916435	0.7888678030417541
0.0	1.0	1.0	3.0	3.0	S	2861285	Brevundimonas sp. PAMC22021	CasClinique7_ADN	False	282690.0	1.0612331529236973e-05	0.0	737443.0	737443.0	S	Brevundimonas sp. PAMC22021	4.068111026886146e-06	0.0002662471683752805	0.00039514150854211505	4.0	-0.6469450344237815	0.7411662410131694	0.7888678030417541
0.0	1.0	1.0	5.0	5.0	S	795665	Hydrogenophaga sp. PBC	CasClinique7_ADN	False	282690.0	1.7687219215394957e-05	0.01	1175194.0	1175194.0	S	Hydrogenophaga sp. PBC	4.254616684564421e-06	0.000473503602089221	0.0007020028109656352	4.0	-0.6493084867378677	0.7419304993406456	0.7888678030417541
0.0	1.0	1.0	5.0	5.0	S	2698679	Sphingomonas changnyeongensis	CasClinique7_ADN	False	282690.0	1.7687219215394957e-05	0.0	774439.0	774439.0	S	Sphingomonas changnyeongensis	6.4562864215257755e-06	0.0001237232696941263	0.00016279010627557922	3.0	-0.651366676419685	0.7425950917670372	0.7888678030417541
0.01	3.0	3.0	8.0	8.0	S	2970464	Massilia sp. H6	CasClinique7_ADN	False	282690.0	2.8299550744631928e-05	0.01	1191350.0	1191350.0	S	Massilia sp. H6	6.715071137784866e-06	9.578183677535633e-05	0.000103121290502613	4.0	-0.6543972219685755	0.7435720381378899	0.7888678030417541
0.01	2.0	2.0	24.0	17.0	S	2913503	Corynebacterium marquesiae	CasClinique7_ADN	False	282690.0	6.013654533234285e-05	0.01	1284959.0	1284959.0	S	Corynebacterium marquesiae	1.3229994108761447e-05	0.0003986375513213624	0.0005159724132728332	6.0	-0.6560447754210238	0.7441023423537776	0.7888678030417541
0.03	10.0	10.0	152.0	116.0	S	1270	Micrococcus luteus	CasClinique7_ADN	False	282690.0	0.000410343485797163	0.01	1686555.0	1685649.0	S	Micrococcus luteus	6.881622449276213e-05	0.01742223231224034	0.025818598694556133	6.0	-0.6589005479228485	0.7450201829999594	0.7888678030417541
0.0	1.0	1.0	4.0	3.0	S	1971397	Roseateles sp.	CasClinique7_ADN	False	282690.0	1.0612331529236973e-05	0.01	1452715.0	1452715.0	S	Roseateles sp.	2.0650987977683166e-06	0.00045505843885985855	0.0006714088792484632	3.0	-0.6619604254088942	0.7460017077106751	0.7888678030417541
0.0	1.0	1.0	12.0	11.0	S	405559	Paracoccus saliphilus	CasClinique7_ADN	False	282690.0	3.89118822738689e-05	0.01	1325743.0	1325743.0	S	Paracoccus saliphilus	8.297234079304963e-06	0.0002071379365943521	0.0002528031033671869	3.0	-0.665442995278983	0.7471164036789835	0.7888678030417541
0.0	1.0	1.0	2.0	2.0	S	376175	Caldimonas aquatica	CasClinique7_ADN	False	282690.0	7.074887686157982e-06	0.01	1302654.0	1302654.0	S	Caldimonas aquatica	1.5353271091172329e-06	0.001926390974056158	0.0028807831285371515	4.0	-0.6662480307376071	0.7473737113809389	0.7888678030417541
0.0	1.0	0.0	2.0	1.0	S	1404244	Corynebacterium glyciniphilum	CasClinique7_ADN	False	282690.0	3.537443843078991e-06	0.01	1083275.0	0.0	S	Corynebacterium glyciniphilum		6.467585286575836e-05	9.103429571237875e-05	3.0	-0.671597539633251	0.7490800274878361	0.7888678030417541
0.0	1.0	1.0	6.0	5.0	S	624315	Phytohabitans suffuscus	CasClinique7_ADN	False	282690.0	1.7687219215394957e-05	0.01	2505795.0	2505795.0	S	Phytohabitans suffuscus	1.9953747213958046e-06	0.00010297939432332954	0.00012699278568272066	3.0	-0.6716300823656938	0.7490903888424372	0.7888678030417541
0.01	3.0	3.0	29.0	27.0	S	3138066	Paracoccus sp. ME4	CasClinique7_ADN	False	282690.0	9.551098376313276e-05	0.0	937543.0	937543.0	S	Paracoccus sp. ME4	2.8798679100585252e-05	0.00019862470611752394	0.00015216631602801834	3.0	-0.6776382910880544	0.7509994692400577	0.7888678030417541
0.01	5.0	5.0	226.0	201.0	S	2047	Rothia dentocariosa	CasClinique7_ADN	False	282690.0	0.0007110262124588772	0.01	1805622.0	1797834.0	S	Rothia dentocariosa	0.00011180120077826985	0.0008087394967223175	0.0001434780224317104	3.0	-0.6810331129978305	0.7520747308748676	0.7888678030417541
0.01	3.0	3.0	10.0	9.0	S	2219696	Sphingomonas sp. FARSPH	CasClinique7_ADN	False	282690.0	3.183699458771092e-05	0.0	908540.0	908540.0	S	Sphingomonas sp. FARSPH	9.906003037840932e-06	0.0001824141648581991	0.0002210563813804702	4.0	-0.6811708819720657	0.7521183148562527	0.7888678030417541
0.01	4.0	4.0	11.0	11.0	S	563996	Sphingomonas hankookensis	CasClinique7_ADN	False	282690.0	3.89118822738689e-05	0.01	1910865.0	1910865.0	S	Sphingomonas hankookensis	5.756555277322051e-06	0.00037423153232605595	0.0004906153166375335	4.0	-0.6834675532560291	0.7528442768605275	0.7888678030417541
0.01	2.0	2.0	65.0	65.0	S	544580	Actinomyces oris	CasClinique7_ADN	False	282690.0	0.00022993384980013443	0.01	958180.0	781788.0	S	Actinomyces oris	8.314274458037217e-05	0.0002389985528350204	1.3042875175326659e-05	3.0	-0.6949927000784113	0.7564700618217397	0.7888678030417541
0.01	5.0	5.0	291.0	264.0	S	33011	Cutibacterium granulosum	CasClinique7_ADN	False	282690.0	0.0009338851745728536	0.0	906387.0	906387.0	S	Cutibacterium granulosum	0.00029126631339593354	0.0053631957519324645	0.006363306615133378	3.0	-0.6960705880219117	0.7568076875960175	0.7888678030417541
0.0	1.0	1.0	87.0	80.0	S	2575923	Brevibacterium sp. CS2	CasClinique7_ADN	False	282690.0	0.0002829955074463193	0.0	860255.0	860255.0	S	Brevibacterium sp. CS2	9.299568151303974e-05	0.002352126348979004	0.002947817507154895	5.0	-0.7019195850864323	0.7586353428747641	0.7888678030417541
0.0	1.0	1.0	1.0	1.0	S	244734	Bradyrhizobium betae	CasClinique7_ADN	False	282690.0	3.537443843078991e-06	0.01	1952463.0	1952463.0	S	Bradyrhizobium betae	5.121735981680575e-07	0.0003252305991435077	0.00045648602943300614	3.0	-0.704716321110634	0.7595066038342944	0.7888678030417541
0.0	1.0	1.0	8.0	8.0	S	2567881	Citricoccus sp. SGAir0253	CasClinique7_ADN	False	282690.0	2.8299550744631928e-05	0.0	890699.0	890699.0	S	Citricoccus sp. SGAir0253	8.981709870562334e-06	6.502908742481499e-05	5.1946987151653043e-05	3.0	-0.7070580738966739	0.7602348054584942	0.7888678030417541
0.0	1.0	1.0	12.0	11.0	S	3114537	Pararoseomonas sp. SCSIO 73927	CasClinique7_ADN	False	282690.0	3.89118822738689e-05	0.01	1505485.0	1505485.0	S	Pararoseomonas sp. SCSIO 73927	7.3066154760758165e-06	4.064821867100103e-05	2.4555504816663063e-06	2.0	-0.7071067811865456	0.7602499389065227	0.7888678030417541
0.06	21.0	21.0	186.0	162.0	S	419476	Nocardioides marinisabuli	CasClinique7_ADN	False	282690.0	0.0005730659025787965	0.01	984639.0	984639.0	S	Nocardioides marinisabuli	0.00016452730391544514	0.000628806894907545	7.882966733145075e-05	2.0	-0.7071067811865471	0.7602499389065231	0.7888678030417541
0.02	9.0	9.0	119.0	93.0	S	2872154	Nocardioides coralli	CasClinique7_ADN	False	282690.0	0.0003289822774063462	0.0	935641.0	935641.0	S	Nocardioides coralli	9.93970978185009e-05	0.0003823018300965392	7.540523455413782e-05	2.0	-0.7071067811865472	0.7602499389065231	0.7888678030417541
0.02	8.0	8.0	82.0	78.0	S	160826	Nocardioides aquaticus	CasClinique7_ADN	False	282690.0	0.0002759206197601613	0.01	1171652.0	1171652.0	S	Nocardioides aquaticus	6.657266833496636e-05	0.0005424658796106176	0.00037695192146677624	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.02	6.0	6.0	39.0	30.0	S	2483798	Nocardioides pantholopis	CasClinique7_ADN	False	282690.0	0.00010612331529236973	0.01	985942.0	985942.0	S	Nocardioides pantholopis	3.0427753356688324e-05	0.0004886830404329171	0.0005410211517114856	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.01	5.0	5.0	15.0	13.0	S	3043848	Nocardioides sp. L-11A	CasClinique7_ADN	False	282690.0	4.5986769960026885e-05	0.01	1369107.0	1369107.0	S	Nocardioides sp. L-11A	9.495240328184723e-06	5.41091980362086e-05	1.148684794473619e-05	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.01	2.0	2.0	16.0	13.0	S	2862460	Dactylosporangium sp. AC04546	CasClinique7_ADN	False	282690.0	4.5986769960026885e-05	0.02	3299685.0	3299685.0	S	Dactylosporangium sp. AC04546	3.939770008349282e-06	0.00014745663720479408	0.00014350006242974726	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.01	2.0	2.0	13.0	13.0	S	941907	Allosphingosinicella indica	CasClinique7_ADN	False	282690.0	4.5986769960026885e-05	0.0	755964.0	755964.0	S	Allosphingosinicella indica	1.7196586080818662e-05	0.00014745663720479408	0.00014350006242974726	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.01	4.0	4.0	14.0	12.0	S	3400348	Sphingomonas sp. HT-1	CasClinique7_ADN	False	282690.0	4.244932611694789e-05	0.01	973652.0	973652.0	S	Sphingomonas sp. HT-1	1.2324732039784235e-05	6.360921812660712e-05	2.9924606258410167e-05	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.0	1.0	1.0	9.0	7.0	S	2944128	Jatrophihabitans cynanchi	CasClinique7_ADN	False	282690.0	2.476210690155294e-05	0.01	1250128.0	1250128.0	S	Jatrophihabitans cynanchi	5.5994266187142435e-06	5.476560851890964e-05	4.243135890594895e-05	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.0	1.0	1.0	7.0	6.0	S	312306	Pseudomonas entomophila	CasClinique7_ADN	False	282690.0	2.1224663058473946e-05	0.02	3658852.0	3658132.0	S	Pseudomonas entomophila	1.6401813821917854e-06	3.180460906330356e-05	1.4962303129205083e-05	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.01	2.0	0.0	4.0	4.0	S	53461	Nakamurella multipartita	CasClinique7_ADN	False	282690.0	1.4149775372315964e-05	0.01	1636151.0	0.0	S	Nakamurella multipartita		0.0003033461028213846	0.00040898536846696354	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.01	2.0	2.0	4.0	3.0	S	2903686	Streptomyces sp. NBC_00872	CasClinique7_ADN	False	282690.0	1.0612331529236973e-05	0.01	1929902.0	1929902.0	S	Streptomyces sp. NBC_00872	1.5544830773790587e-06	1.590230453165178e-05	7.481151564602542e-06	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.0	1.0	1.0	4.0	3.0	S	1842534	Sinorhizobium sp. RAC02	CasClinique7_ADN	False	282690.0	1.0612331529236973e-05	0.01	1661576.0	1661576.0	S	Sinorhizobium sp. RAC02	1.8055147642960659e-06	1.590230453165178e-05	7.481151564602542e-06	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.0	1.0	1.0	3.0	3.0	S	1325115	Bradyrhizobium guangxiense	CasClinique7_ADN	False	282690.0	1.0612331529236973e-05	0.01	1036242.0	1036242.0	S	Bradyrhizobium guangxiense	2.895076632678467e-06	1.590230453165178e-05	7.481151564602542e-06	2.0	-0.7071067811865474	0.7602499389065231	0.7888678030417541
0.17	63.0	63.0	1169.0	1012.0	S	298708	Sphingomonas kaistensis	CasClinique7_ADN	False	282690.0	0.003579893169195939	0.0	766830.0	766830.0	S	Sphingomonas kaistensis	0.0013197188425074658	0.014858588068199936	0.0159504832920397	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.07	25.0	25.0	791.0	694.0	S	2067415	Altererythrobacter sp. TH136	CasClinique7_ADN	False	282690.0	0.0024549860270968197	0.0	725969.0	725969.0	S	Altererythrobacter sp. TH136	0.000955963684399747	0.004525769197505096	0.002928529644325341	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.03	10.0	10.0	454.0	454.0	S	43768	Corynebacterium matruchotii	CasClinique7_ADN	False	282690.0	0.001605999504757862	0.01	1245019.0	1245019.0	S	Corynebacterium matruchotii	0.00036465306955154903	0.0016612869925086277	7.818831500666933e-05	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.04	13.0	8.0	456.0	381.0	S	1828	Rhodococcoides fascians	CasClinique7_ADN	False	282690.0	0.0013477661042130956	0.03	5744962.0	3456727.0	S	Rhodococcoides fascians	0.00011021986983640883	0.006461424280558847	0.007231804746328231	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.05	18.0	18.0	271.0	262.0	S	322509	Dietzia kunjamensis	CasClinique7_ADN	False	282690.0	0.0009268102868866956	0.0	934574.0	934574.0	S	Dietzia kunjamensis	0.00028034163158829586	0.005721977549940329	0.006781390577257923	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.06	20.0	20.0	217.0	190.0	S	2732864	Modestobacter italicus	CasClinique7_ADN	False	282690.0	0.0006721143301850083	0.01	1417116.0	1417116.0	S	Modestobacter italicus	0.00013407512158496553	0.0012695315567783588	0.000844875544243637	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	3.0	3.0	205.0	190.0	S	3066237	Rickettsiella endosymbiont of Litargus connexus	CasClinique7_ADN	False	282690.0	0.0006721143301850083	0.0	419243.0	419243.0	S	Rickettsiella endosymbiont of Litargus connexus	0.0004531977874406967	0.0034787542837682152	0.003969188287055565	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.05	18.0	18.0	139.0	129.0	S	2851567	Modestobacter sp. L9-4	CasClinique7_ADN	False	282690.0	0.00045633025575718986	0.01	1059725.0	1059725.0	S	Modestobacter sp. L9-4	0.00012172969402439312	0.0006637865106653272	0.00029338744929021776	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.03	10.0	10.0	144.0	121.0	S	3400182	Nocardioides sp. T5	CasClinique7_ADN	False	282690.0	0.0004280307050125579	0.01	1118421.0	1118421.0	S	Nocardioides sp. T5	0.00010818824038532895	0.0016453427530912562	0.0017215392080330643	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	2.0	2.0	102.0	102.0	S	61592	Corynebacterium durum	CasClinique7_ADN	False	282690.0	0.00036081927199405707	0.01	1302291.0	1302291.0	S	Corynebacterium durum	7.832350834030182e-05	0.002931499490824133	0.003635490829993729	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.02	9.0	9.0	113.0	91.0	S	449461	Nocardioides humi	CasClinique7_ADN	False	282690.0	0.0003219073897201882	0.01	1481855.0	1481855.0	S	Nocardioides humi	6.140951712549474e-05	0.0007521541429278021	0.0006084607935531976	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	5.0	5.0	88.0	82.0	S	126673	Mycolicibacterium doricum	CasClinique7_ADN	False	282690.0	0.00029007039513247727	0.01	953487.0	953487.0	S	Mycolicibacterium doricum	8.600012375627564e-05	0.00048730914118438537	0.0002789377096920712	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.06	22.0	22.0	95.0	80.0	S	410	Methylobacterium organophilum	CasClinique7_ADN	False	282690.0	0.0002829955074463193	0.01	1275291.0	1275291.0	S	Methylobacterium organophilum	6.273078066104128e-05	0.0005771191365098919	0.0004159536252360978	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.02	6.0	6.0	76.0	75.0	S	1736306	Aeromicrobium sp. Leaf245	CasClinique7_ADN	False	282690.0	0.00026530828823092433	0.0	920143.0	920143.0	S	Aeromicrobium sp. Leaf245	8.150906978589197e-05	0.0008172020313517557	0.0007804956165103327	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.02	7.0	7.0	82.0	73.0	S	2938948	Sphingomonas glaciei	CasClinique7_ADN	False	282690.0	0.0002582334005447664	0.0	790068.0	790068.0	S	Sphingomonas glaciei	9.23971101221667e-05	0.001093706905014433	0.0011815379610243812	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.0	1.0	1.0	72.0	72.0	S	729	Haemophilus parainfluenzae	CasClinique7_ADN	False	282690.0	0.00025469595670168737	0.02	3812509.0	3673216.0	S	Haemophilus parainfluenzae	1.960135205770638e-05	0.0016510285133320094	0.0019747124391696993	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.0	1.0	1.0	69.0	69.0	S	3019544	Hyphomicrobium sp. DMF-1	CasClinique7_ADN	False	282690.0	0.00024408362517245038	0.01	1428813.0	1428813.0	S	Hyphomicrobium sp. DMF-1	4.829183385089581e-05	0.00035482633876390325	0.00015661384749503194	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	5.0	5.0	60.0	59.0	S	2518371	Nocardioides seonyuensis	CasClinique7_ADN	False	282690.0	0.00020870918674166048	0.01	1070290.0	1070290.0	S	Nocardioides seonyuensis	5.512524642853806e-05	0.0008200182936633189	0.0008645216298107938	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.04	13.0	13.0	59.0	56.0	S	2840457	Nocardioides sp. LMS-CY	CasClinique7_ADN	False	282690.0	0.0001980968552124235	0.01	1377874.0	1377874.0	S	Nocardioides sp. LMS-CY	4.064232288293414e-05	0.0002857433059433827	0.00012395079931758776	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	4.0	4.0	62.0	55.0	S	2714938	Nocardioides piscis	CasClinique7_ADN	False	282690.0	0.0001945594113693445	0.01	1003763.0	1003763.0	S	Nocardioides piscis	5.479381088962235e-05	0.0003462062101342335	0.0002144609595037696	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.0	1.0	1.0	55.0	55.0	S	2487072	Epilithonimonas vandammei	CasClinique7_ADN	False	282690.0	0.0001945594113693445	0.01	1156808.0	1156808.0	S	Epilithonimonas vandammei	4.754462278960726e-05	0.001432393190330867	0.0017505613181709252	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	5.0	5.0	73.0	52.0	S	139021	Dietzia psychralcaliphila	CasClinique7_ADN	False	282690.0	0.00018394707984010754	0.01	1006916.0	1006916.0	S	Dietzia psychralcaliphila	5.1642838131482665e-05	0.0007765214271563473	0.0008380266786890111	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	2.0	2.0	58.0	51.0	S	367282	Deinococcus yunweiensis	CasClinique7_ADN	False	282690.0	0.00018040963599702853	0.01	1216071.0	1216071.0	S	Deinococcus yunweiensis	4.193834077122142e-05	0.0002146680702232949	4.844874230845253e-05	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.0	1.0	1.0	47.0	47.0	S	106592	Ensifer adhaerens	CasClinique7_ADN	False	282690.0	0.0001662598606247126	0.04	7398114.0	7398114.0	S	Ensifer adhaerens	6.352970500319406e-06	0.00017647736948094177	1.4449739598146519e-05	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.03	11.0	11.0	52.0	45.0	S	2895565	Nocardioides sp. B-3	CasClinique7_ADN	False	282690.0	0.0001591849729385546	0.01	1186968.0	1186968.0	S	Nocardioides sp. B-3	3.791172129324464e-05	0.0002974031778626434	0.0001954700599705101	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	4.0	4.0	46.0	44.0	S	925818	Methylobacterium sp. AMS5	CasClinique7_ADN	False	282690.0	0.0001556475290954756	0.0	930785.0	930785.0	S	Methylobacterium sp. AMS5	4.7271926384718273e-05	0.00020228701677251843	6.595819601500682e-05	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	5.0	5.0	49.0	43.0	S	2712223	Nocardioides anomalus	CasClinique7_ADN	False	282690.0	0.00015211008525239662	0.01	1315907.0	1315907.0	S	Nocardioides anomalus	3.267708128309979e-05	0.0003872131731881499	0.00033248597551453665	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
0.01	3.0	3.0	48.0	43.0	S	2736757	Nocardioides campestrisoli	CasClinique7_ADN	False	282690.0	0.00015211008525239662	0.01	1102456.0	1102456.0	S	Nocardioides campestrisoli	3.900382418890187e-05	0.00048056061235673535	0.0004644991899995477	2.0	-0.7071067811865475	0.7602499389065233	0.7888678030417541
