sample	reference	mapq_min	read_count	neg_read_count	z_score	p_value	gtdb_taxonomy	ncbi_taxid
CasClinique10_ADN	GCF_005843885.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp005843885	2044462.0
CasClinique7_ADN	GCF_014054985.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Kingella_B;s__Kingella_B oralis	505.0
CasClinique2_ADN	GCF_002902235.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus ureilyticus	2804101.0
CasClinique10_ADN	GCF_000820085.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sanarellii	2778058.0
CasClinique10_ADN	GCF_000364445.2	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium mesophilicum_A	908290.0
CasClinique10_ADN	GCF_014145015.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea_A	328361.0
CasClinique10_ADN	GCF_029959395.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AD	2991426.0
CasClinique10_ADN	GCF_002900365.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae	2093895.0
CasClinique10_ADN	GCF_000740795.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Haematobacter;s__Haematobacter massiliensis	195105.0
CasClinique10_ADN	GCF_003241315.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Lawsonella;s__Lawsonella clevelandensis_A	2041415.0
CasClinique10_ADN	GCF_029433855.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia cowanii_A	208223.0
CasClinique7_ADN	GCF_027658845.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria marina_A	223184.0
CasClinique7_ADN	GCF_000368025.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter parvus	1144668.0
CasClinique7_ADN	GCA_943331345.2	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__CAIOHZ01;s__CAIOHZ01 sp943331345	1884913.0
CasClinique7_ADN	GCF_005843885.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp005843885	2044462.0
CasClinique7_ADN	GCF_000017405.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum;s__Ochrobactrum anthropi	2587040.0
CasClinique10_ADN	GCF_019834675.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus corynebacterioides_A	53972.0
CasClinique10_ADN	GCF_001544275.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum	1353.0
CasClinique2_ADN	GCF_003942765.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_BE	28037.0
CasClinique10_ADN	GCF_001598915.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Williamsia;s__Williamsia muralis	322609.0
CasClinique7_ADN	GCF_000565015.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas catoniae	887901.0
CasClinique10_ADN	GCF_002901845.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus hominis	1290.0
CasClinique10_ADN	GCF_000196015.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus metallidurans	119219.0
