pct_fragments	fragments_clade	fragments_direct	minimizers	distinct_minimizers	rank_code	taxid	name	sample	is_host	total_distinct_minimizers_non_host	minimizer_proportion_sample	neg_control_prop	signal_over_neg	db_pct	db_clade_minimizers	db_taxon_minimizers	db_rank_code	db_name	genome_coverage_estimate	taxon_mean_prop	taxon_sd_prop	n_samples_with_taxon	z_score	p_value	fdr	z_score_neg	p_value_neg	fdr_neg
0.0	8.0	8.0	42.0	8.0	S	546	Citrobacter freundii	MG-Run35-Ech-4	False	3031834.0	2.638666892712464e-06	0.0016497566608925183	0.0	0.03	5122956.0	5122940.0	S	Citrobacter freundii	1.5616032981061655e-06	0.0001613857889840953	0.0004710579926965877	12	-0.3370012281983148	0.6319420128805386	0.7883334885623063	0.0	0.5	0.6518274251167904
0.02	103.0	11.0	178.0	29.0	S	208962	Escherichia albertii	MG-Run35-Ech-4	False	3031834.0	9.565167486082682e-06	0.002804586323517281	0.0	0.02	3136372.0	3132001.0	S	Escherichia albertii	9.259256302919444e-06	0.0002795733581029156	0.0008002138349291749	12	-0.33742004803095005	0.632099863128651	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	5.0	5.0	32.0	23.0	S	2971264	Citrobacter enshiensis	MG-Run35-Ech-4	False	3031834.0	7.5861673165483335e-06	0.0036294646539635402	0.0	0.0	775673.0	775673.0	S	Citrobacter enshiensis	2.9651670227015764e-05	0.0003731524568052468	0.0010828178999683364	11	-0.33760643363892334	0.6321701033822982	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	2.0	0.0	9.0	3.0	S	57975	Burkholderia thailandensis	MG-Run35-Ech-4	False	3031834.0	9.89500084767174e-07	0.0011548296626247628	0.0	0.01	1884993.0	1845628.0	S	Burkholderia thailandensis	1.6254629860405239e-06	0.00012350595001320847	0.00036259005978979734	10	-0.3378924673209938	0.6322778878637741	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	4.0	3.0	19.0	8.0	S	553611	Photobacterium leiognathi	MG-Run35-Ech-4	False	3031834.0	2.638666892712464e-06	0.002804586323517281	0.0	0.03	6380478.0	1351653.0	S	Photobacterium leiognathi	5.9186788325110066e-06	0.0002858148710521649	0.0008375044618945013	11	-0.3381190394125012	0.6323632583715826	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	4.0	0.0	13.0	3.0	S	354	Azotobacter vinelandii	MG-Run35-Ech-4	False	3031834.0	9.89500084767174e-07	0.00024746349913387774	0.0	0.0	228461.0	220984.0	S	Azotobacter vinelandii	1.3575643485501213e-05	2.721226534855263e-05	7.752075388700506e-05	10	-0.33826767606011665	0.632419259890476	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	7.0	7.0	27.0	15.0	S	138074	Serratia symbiotica	MG-Run35-Ech-4	False	3031834.0	4.94750042383587e-06	0.0035469768209189143	0.0	0.01	1844299.0	1534138.0	S	Serratia symbiotica	9.777477645426944e-06	0.000364509504497445	0.0010586756208259163	11	-0.3396337811133311	0.6329338324335989	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	2.0	1.0	S	1329	Streptococcus canis	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	0.00016497566608925183	0.0	0.0	935600.0	935600.0	S	Streptococcus canis	1.0688328345446773e-06	1.793956961189933e-05	5.175300429303127e-05	10	-0.34026500472517474	0.6331715156667299	0.7883334885623063	0.0	0.5	0.6518274251167904
0.05	306.0	8.0	896.0	204.0	S	28901	Salmonella enterica	MG-Run35-Ech-4	False	3031834.0	6.728600576416782e-05	0.04685308916934752	0.0	0.06	11200501.0	5003302.0	S	Salmonella enterica	4.077307346228551e-05	0.004621860292463768	0.013385182164876233	12	-0.3402698768382219	0.633173350031477	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	25.0	15.0	S	28037	Streptococcus mitis	MG-Run35-Ech-4	False	3031834.0	4.94750042383587e-06	0.0009073661634908851	0.0	0.01	2221314.0	2077521.0	S	Streptococcus mitis	7.220143623096951e-06	9.302277359900788e-05	0.0002579801696484194	12	-0.34140326869000354	0.6335999926438265	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	2.0	1.0	45.0	12.0	S	28450	Burkholderia pseudomallei	MG-Run35-Ech-4	False	3031834.0	3.958000339068696e-06	0.0023921471582941515	0.0	0.02	4588528.0	4042954.0	S	Burkholderia pseudomallei	2.968126770673127e-06	0.00026016139395742405	0.0007498732251514336	10	-0.3416622770690555	0.6336974679971458	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	23.0	23.0	37.0	4.0	S	1134687	Klebsiella michiganensis	MG-Run35-Ech-4	False	3031834.0	1.319333446356232e-06	0.0016497566608925183	0.0	0.02	3801441.0	3788411.0	S	Klebsiella michiganensis	1.0558516486199623e-06	0.0001696930151934465	0.000492269168655028	11	-0.3420358057505792	0.6338380267921411	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	6.0	6.0	34.0	6.0	S	2871826	Symbiopectobacterium purcellii	MG-Run35-Ech-4	False	3031834.0	1.979000169534348e-06	0.0013198053287140146	0.0	0.01	2014598.0	2014598.0	S	Symbiopectobacterium purcellii	2.97826166808465e-06	0.00014412610242042965	0.00041368571247215436	10	-0.3436113406030753	0.6344307025441326	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	3.0	3.0	16.0	8.0	S	106649	Acinetobacter guillouiae	MG-Run35-Ech-4	False	3031834.0	2.638666892712464e-06	0.0015672688278478924	0.0	0.01	1011758.0	1011758.0	S	Acinetobacter guillouiae	7.907029151239723e-06	0.00017149402570016054	0.0004913846611527253	10	-0.3436317251159918	0.6344383685752771	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	14.0	7.0	S	584	Proteus mirabilis	MG-Run35-Ech-4	False	3031834.0	2.308833531123406e-06	0.0021446836591602738	0.0	0.02	4020799.0	4005117.0	S	Proteus mirabilis	1.7477641726820964e-06	0.00022288278993556917	0.0006395412113271069	11	-0.34489404669752943	0.6349129868128778	0.7883334885623063	0.0	0.5	0.6518274251167904
0.01	82.0	82.0	1282.0	30.0	S	90239	Moraxella canis	MG-Run35-Ech-4	False	3031834.0	9.89500084767174e-06	0.00032995133217850366	0.0	0.0	456435.0	456435.0	S	Moraxella canis	6.572677380130797e-05	5.226386030903032e-05	0.00012246717053247816	7	-0.3459609565334279	0.6353139714402665	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	3.0	3.0	26.0	5.0	S	3366808	Alkanindiges sp. WGS2144	MG-Run35-Ech-4	False	3031834.0	1.6491668079452898e-06	0.0015672688278478924	0.0	0.0	713505.0	713505.0	S	Alkanindiges sp. WGS2144	7.007659371693261e-06	0.00018247330225061183	0.0005195405414303864	9	-0.34804624667947165	0.636097273850183	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	0.0	20.0	13.0	S	554	Pectobacterium carotovorum	MG-Run35-Ech-4	False	3031834.0	4.287833700657754e-06	0.001979707993071022	0.0	0.01	1760077.0	1288645.0	S	Pectobacterium carotovorum	1.0088115811569516e-05	0.00023266713774423742	0.0006554109447579045	9	-0.3484520755568681	0.6362496503313302	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	4.0	4.0	115.0	2.0	S	160699	Agrobacterium larrymoorei	MG-Run35-Ech-4	False	3031834.0	6.59666723178116e-07	8.248783304462591e-05	0.0	0.01	2282967.0	2282967.0	S	Agrobacterium larrymoorei	8.760529609056986e-07	1.0166217210205049e-05	2.7165729189995615e-05	9	-0.34994644982796674	0.636810556802188	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	1.0	1.0	S	2079234	Corynebacterium gerontici	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	0.0	3.29833361589058e-07	0.0	666729.0	666729.0	S	Corynebacterium gerontici	1.499859763112149e-06	7.641412649206234e-07	1.2401209782169477e-06	6	-0.35021414116872335	0.6369110025702636	0.7883334885623063	-0.35021414116872335	0.6369110025702636	0.7855860836794928
0.0	11.0	8.0	23.0	12.0	S	1313	Streptococcus pneumoniae	MG-Run35-Ech-4	False	3031834.0	3.958000339068696e-06	0.0008248783304462591	0.0	0.01	1873952.0	1848624.0	S	Streptococcus pneumoniae	6.491314621037052e-06	8.971918395224712e-05	0.00024484230712762097	11	-0.3502710974230303	0.6369323730394693	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	3.0	3.0	6.0	5.0	S	624	Shigella sonnei	MG-Run35-Ech-4	False	3031834.0	1.6491668079452898e-06	0.0014022931617586405	0.0	0.0	108130.0	106283.0	S	Shigella sonnei	4.704421215057911e-05	0.00015551244734847945	0.0004387217458867404	10	-0.3507081241882531	0.6370963349941148	0.7883334885623063	0.0	0.5	0.6518274251167904
0.04	259.0	259.0	1214.0	78.0	S	283734	Staphylococcus pseudintermedius	MG-Run35-Ech-4	False	3031834.0	2.572700220394652e-05	0.0	2.572700220394652e-05	0.01	1847612.0	1836411.0	S	Staphylococcus pseudintermedius	4.247415202805908e-05	7.428812795198221e-05	0.0001383674064654828	10	-0.35095783745971837	0.6371900101416657	0.7883334885623063	-0.35095783745971837	0.6371900101416657	0.7855860836794928
0.0	1.0	1.0	5.0	5.0	S	935293	Yersinia entomophaga	MG-Run35-Ech-4	False	3031834.0	1.6491668079452898e-06	0.0006599026643570073	0.0	0.01	1133716.0	1133716.0	S	Yersinia entomophaga	4.410275589301024e-06	7.849106512124954e-05	0.00021823870935043082	9	-0.3521002233839162	0.6376184495653632	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	2.0	1.0	41.0	10.0	S	747	Pasteurella multocida	MG-Run35-Ech-4	False	3031834.0	3.2983336158905797e-06	0.002804586323517281	0.0	0.01	2584904.0	2417818.0	S	Pasteurella multocida	4.135960605802422e-06	0.00031314476215396067	0.0008774324050608892	10	-0.35312854500349616	0.6380039630734574	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	0.0	26.0	15.0	S	38293	Photobacterium damselae	MG-Run35-Ech-4	False	3031834.0	4.94750042383587e-06	0.004866782149632929	0.0	0.03	5879043.0	3894280.0	S	Photobacterium damselae	3.851803157451442e-06	0.0005434543172310118	0.0015234080681109925	10	-0.3534882268773316	0.6381387732934093	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	2.0	2.0	S	2093780	Podospora pseudopauciseta	MG-Run35-Ech-4	False	3031834.0	6.59666723178116e-07	0.0	6.59666723178116e-07	0.01	1424961.0	1424961.0	S	Podospora pseudopauciseta	1.4035471848001455e-06	4.848522810041939e-06	1.182627631972876e-05	7	-0.3541990710868064	0.6384051501540791	0.7883334885623063	-0.3541990710868064	0.6384051501540791	0.7855860836794928
0.0	6.0	6.0	1080.0	175.0	S	78331	Mycobacterium canetti	MG-Run35-Ech-4	False	3031834.0	5.772083827808515e-05	0.003794440320052792	0.0	0.01	1065952.0	660913.0	S	Mycobacterium canetti	0.0002647852289181783	0.0004370068574415045	0.0010704395540906163	12	-0.3543273580595953	0.6384532163903958	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	1.0	1.0	S	134287	secondary endosymbiont of Heteropsylla cubana	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	0.0007423904974016332	0.0	0.0	274236.0	274236.0	S	secondary endosymbiont of Heteropsylla cubana	3.646494260418034e-06	8.744746957684082e-05	0.0002457795552747062	9	-0.35445436508289285	0.6385008009062583	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	0.0	2.0	1.0	S	75985	Mannheimia haemolytica	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	0.00016497566608925183	0.0	0.01	1067468.0	1058856.0	S	Mannheimia haemolytica	9.444154823696518e-07	1.7740137198632253e-05	4.899488711869144e-05	11	-0.3553494019665004	0.6388360751021758	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	3.0	3.0	8.0	1.0	S	2733866	Psychrobacter sp. KCTC 72983	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	8.248783304462591e-05	0.0	0.0	218997.0	218997.0	S	Psychrobacter sp. KCTC 72983	4.566272597341516e-06	1.0018467264176656e-05	2.722174757756856e-05	9	-0.3559152062144345	0.6390479662001659	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	2.0	2.0	14.0	6.0	S	2743575	Acinetobacter sp. NEB 394	MG-Run35-Ech-4	False	3031834.0	1.979000169534348e-06	0.0009073661634908851	0.0	0.0	138433.0	138433.0	S	Acinetobacter sp. NEB 394	4.334226665607189e-05	0.00011590784032384238	0.0003198053881361232	8	-0.3562442797424505	0.6391711831087128	0.7883334885623063	0.0	0.5	0.6518274251167904
0.01	41.0	41.0	2130.0	126.0	S	1747	Cutibacterium acnes	MG-Run35-Ech-4	False	3031834.0	4.1559003560221304e-05	0.00032995133217850366	0.0	0.01	1368836.0	1296555.0	S	Cutibacterium acnes	9.71806055277254e-05	0.00029044816813290973	0.000697708410489034	11	-0.3567237556993736	0.6393506902124136	0.7883334885623063	-0.30151134457776363	0.6184876997235025	0.7821153265329324
0.0	1.0	1.0	14.0	10.0	S	1352	Enterococcus faecium	MG-Run35-Ech-4	False	3031834.0	3.2983336158905797e-06	0.0	3.2983336158905797e-06	0.01	2194509.0	2156622.0	S	Enterococcus faecium	4.636881196612109e-06	7.50640211756055e-05	0.00020116562771839094	8	-0.3567492537054031	0.6393602353441058	0.7883334885623063	-0.3567492537054031	0.6393602353441058	0.7855860836794928
0.0	1.0	1.0	2.0	2.0	S	61592	Corynebacterium durum	MG-Run35-Ech-4	False	3031834.0	6.59666723178116e-07	8.248783304462591e-05	0.0	0.01	1302291.0	1302291.0	S	Corynebacterium durum	1.5357550654961141e-06	1.0973272253975066e-05	2.8899272577605444e-05	8	-0.3568811465098656	0.6394096077867785	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	5.0	5.0	5.0	1.0	S	1239307	Sodalis praecaptivus	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	8.248783304462591e-05	0.0	0.01	1004911.0	1004911.0	S	Sodalis praecaptivus	9.951130000567215e-07	9.074298541401525e-06	2.4499725144758548e-05	11	-0.35692095026148696	0.6394245073732243	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	2.0	2.0	18.0	17.0	S	615	Serratia marcescens	MG-Run35-Ech-4	False	3031834.0	5.607167147013986e-06	0.0015672688278478924	0.0	0.04	7396393.0	7274980.0	S	Serratia marcescens	2.336776183577137e-06	0.00019034646058321093	0.0005174566373120203	9	-0.3570140570538306	0.6394593588567878	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	3.0	1.0	S	202956	Acinetobacter towneri	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	0.0007423904974016332	0.0	0.01	1327314.0	1327314.0	S	Acinetobacter towneri	7.534012298521676e-07	8.803616110121084e-05	0.00024554670372329076	9	-0.3571879663204886	0.6395244530017898	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	39.0	14.0	S	108980	Acinetobacter ursingii	MG-Run35-Ech-4	False	3031834.0	4.617667062246812e-06	0.0023096593252495256	0.0	0.01	1176810.0	1176810.0	S	Acinetobacter ursingii	1.1896567840178108e-05	0.0002775621037419599	0.0007636297822389536	9	-0.35743031902114036	0.6396151587434313	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	0.0	10.0	7.0	S	718	Actinobacillus equuli	MG-Run35-Ech-4	False	3031834.0	2.308833531123406e-06	0.0011548296626247628	0.0	0.01	1640908.0	580598.0	S	Actinobacillus equuli	1.2056534814105456e-05	0.00013898337328189462	0.0003812202799572518	9	-0.3585185440976467	0.6400223536084777	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	23.0	23.0	30.0	4.0	S	571	Klebsiella oxytoca	MG-Run35-Ech-4	False	3031834.0	1.319333446356232e-06	0.0014022931617586405	0.0	0.02	4071311.0	4071279.0	S	Klebsiella oxytoca	9.824922340129479e-07	0.00015125126816624665	0.00041818806838018845	11	-0.3585275287758387	0.6400257148579998	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	3.0	3.0	45.0	12.0	S	1404	Priestia megaterium	MG-Run35-Ech-4	False	3031834.0	3.958000339068696e-06	0.0	3.958000339068696e-06	0.06	10567729.0	10223807.0	S	Priestia megaterium	1.173731076887504e-06	4.076419553765532e-05	0.00010243292595373113	10	-0.35931996334081046	0.6403221291914563	0.7883334885623063	-0.35931996334081046	0.6403221291914563	0.7855860836794928
0.0	1.0	1.0	4.0	3.0	S	60550	Burkholderia pyrrocinia	MG-Run35-Ech-4	False	3031834.0	9.89500084767174e-07	0.0	9.89500084767174e-07	0.02	4631697.0	4631697.0	S	Burkholderia pyrrocinia	6.47710763463154e-07	1.699372571107211e-06	1.9735220386820156e-06	5	-0.35969828176538315	0.6404636114447867	0.7883334885623063	-0.35969828176538315	0.6404636114447867	0.7855860836794928
0.0	13.0	13.0	28.0	11.0	S	1639133	Citrobacter portucalensis	MG-Run35-Ech-4	False	3031834.0	3.6281669774796377e-06	0.001897220160026396	0.0	0.02	2895286.0	2895286.0	S	Citrobacter portucalensis	3.7992792421888545e-06	0.00021731708663086561	0.0005923594691225788	10	-0.3607419663095935	0.6408538252160825	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	3.0	3.0	10.0	3.0	S	563	Shimwellia blattae	MG-Run35-Ech-4	False	3031834.0	9.89500084767174e-07	0.00041243916522312957	0.0	0.01	1101918.0	1101408.0	S	Shimwellia blattae	2.723786280833261e-06	5.007060141003191e-05	0.000136016987472901	9	-0.36084537848659	0.6408924810671851	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	8.0	8.0	58.0	8.0	S	1892404	Bacillus sp. ABP14	MG-Run35-Ech-4	False	3031834.0	2.638666892712464e-06	0.0	2.638666892712464e-06	0.0	84900.0	84900.0	S	Bacillus sp. ABP14	9.422850412249705e-05	3.852931994949349e-06	3.3640032902856824e-06	7	-0.36095835748536553	0.6409347113825652	0.7883334885623063	-0.36095835748536553	0.6409347113825652	0.7855860836794928
0.0	22.0	22.0	80.0	4.0	S	1608473	Acinetobacter sp. NCu2D-2	MG-Run35-Ech-4	False	3031834.0	1.319333446356232e-06	0.0004949269982677555	0.0	0.0	741959.0	741959.0	S	Acinetobacter sp. NCu2D-2	5.391133472334725e-06	6.038407834783528e-05	0.0001633414532197122	9	-0.3616029105730465	0.6411756053320001	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	0.0	43.0	9.0	S	210	Helicobacter pylori	MG-Run35-Ech-4	False	3031834.0	2.9685002543015216e-06	0.0012373174956693887	0.0	0.07	12505786.0	11605960.0	S	Helicobacter pylori	7.754636410947479e-07	0.0001509307212839106	0.00040852601405864117	9	-0.3621855547450403	0.641393313262701	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	4.0	4.0	29.0	5.0	S	2954544	Lysinibacillus sp. FSL W7-1291	MG-Run35-Ech-4	False	3031834.0	1.6491668079452898e-06	0.0	1.6491668079452898e-06	0.0	52637.0	52637.0	S	Lysinibacillus sp. FSL W7-1291	9.49902160077512e-05	1.2521795175661994e-05	2.9874721243386638e-05	8	-0.3639407470663371	0.6420488718283799	0.7883334885623063	-0.3639407470663371	0.6420488718283799	0.7855860836794928
0.0	1.0	1.0	43.0	3.0	S	880535	Plasmodium sp. gorilla clade G2	MG-Run35-Ech-4	False	3031834.0	9.89500084767174e-07	0.0	9.89500084767174e-07	0.01	1183077.0	1183077.0	S	Plasmodium sp. gorilla clade G2	2.5357605633445668e-06	2.4670634228229905e-06	4.050354670485403e-06	7	-0.36479850735608355	0.6423690903060228	0.7883334885623063	-0.36479850735608355	0.6423690903060228	0.7855860836794928
0.0	19.0	19.0	103.0	41.0	S	64104	Bacillus pseudomycoides	MG-Run35-Ech-4	False	3031834.0	1.3523167825151377e-05	0.0	1.3523167825151377e-05	0.02	3647273.0	3451715.0	S	Bacillus pseudomycoides	1.1878153323782526e-05	3.9840815959484744e-05	7.210486369933689e-05	7	-0.36499130272366626	0.6424410507568779	0.7883334885623063	-0.36499130272366626	0.6424410507568779	0.7855860836794928
0.07	438.0	438.0	16787.0	562.0	S	29394	Dolosigranulum pigrum	MG-Run35-Ech-4	False	3031834.0	0.00018536634921305058	0.0	0.00018536634921305058	0.01	1449716.0	1449716.0	S	Dolosigranulum pigrum	0.00038766213520441243	0.00025848002467515857	0.00020025531035183927	10	-0.36510230532039656	0.6424824799374297	0.7883334885623063	-0.36510230532039656	0.6424824799374297	0.7855860836794928
0.0	2.0	2.0	11.0	6.0	S	3066235	Arsenophonus endosymbiont of Crataerina pallida	MG-Run35-Ech-4	False	3031834.0	1.979000169534348e-06	0.0018147323269817701	0.0	0.0	276629.0	276629.0	S	Arsenophonus endosymbiont of Crataerina pallida	2.1689699923001564e-05	0.00022159942544079975	0.0005984316031079921	9	-0.3669933608630509	0.6431880148596568	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	1.0	1.0	S	1778264	Candidatus Mikella endobia	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	8.248783304462591e-05	0.0	0.0	89079.0	89079.0	S	Candidatus Mikella endobia	1.1225990413004186e-05	1.0287005723070362e-05	2.7127429016614158e-05	9	-0.3670518262303091	0.6432098199455586	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	5.0	5.0	149.0	46.0	S	76775	Malassezia restricta	MG-Run35-Ech-4	False	3031834.0	1.5172334633096667e-05	0.010558442629712117	0.0	0.01	2320968.0	2320968.0	S	Malassezia restricta	1.9819316767831354e-05	0.0011349740665520531	0.003030374575038277	12	-0.369525847115719	0.6441320944511235	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	15.0	15.0	193.0	17.0	S	28135	Segatella oris	MG-Run35-Ech-4	False	3031834.0	5.607167147013986e-06	0.0	5.607167147013986e-06	0.0	911511.0	911511.0	S	Segatella oris	1.8650350900866804e-05	8.595617031441398e-06	8.081260639189992e-06	6	-0.3697999628838791	0.6442342285516768	0.7883334885623063	-0.3697999628838791	0.6442342285516768	0.7855860836794928
0.0	11.0	6.0	43.0	17.0	S	29388	Staphylococcus capitis	MG-Run35-Ech-4	False	3031834.0	5.607167147013986e-06	8.248783304462591e-05	0.0	0.01	1591277.0	1338790.0	S	Staphylococcus capitis	1.2698033298724968e-05	8.407792568631515e-05	0.00021204342403570689	11	-0.37006928602552247	0.6443345668620306	0.7883334885623063	-0.30151134457776363	0.6184876997235025	0.7821153265329324
0.0	6.0	6.0	39.0	18.0	S	293387	Bacillus altitudinis	MG-Run35-Ech-4	False	3031834.0	5.937000508603043e-06	0.0	5.937000508603043e-06	0.01	1926572.0	1926572.0	S	Bacillus altitudinis	9.343019622417433e-06	6.167404843109112e-05	0.00015055174975717005	7	-0.3702185329123589	0.6443901655777531	0.7883334885623063	-0.3702185329123589	0.6443901655777531	0.7855860836794928
0.0	5.0	5.0	8.0	2.0	S	45658	Vibrio scophthalmi	MG-Run35-Ech-4	False	3031834.0	6.59666723178116e-07	0.0010723418295801369	0.0	0.02	3191860.0	3191860.0	S	Vibrio scophthalmi	6.26593898228619e-07	0.00012477138904414236	0.00033452084177265846	10	-0.37101342225280837	0.6446862327178419	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	107.0	17.0	S	477697	Streptomyces sp. T12	MG-Run35-Ech-4	False	3031834.0	5.607167147013986e-06	0.0010723418295801369	0.0	0.01	1591844.0	1591844.0	S	Streptomyces sp. T12	1.0679438437434825e-05	0.00013649978781727972	0.00035224617436453053	9	-0.37159415827979536	0.6449024804185991	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	8.0	5.0	S	91844	Candidatus Portiera aleyrodidarum	MG-Run35-Ech-4	False	3031834.0	1.6491668079452898e-06	0.0017322444939371442	0.0	0.0	259906.0	258650.0	S	Candidatus Portiera aleyrodidarum	1.933114247052001e-05	0.00022781483434364244	0.0006082117700789505	8	-0.37185348699572046	0.6449990311510093	0.7883334885623063	0.0	0.5	0.6518274251167904
0.01	35.0	35.0	538.0	14.0	S	1521768	Bradyrhizobium sp. WD16	MG-Run35-Ech-4	False	3031834.0	4.617667062246812e-06	0.00024746349913387774	0.0	0.01	1573851.0	1573851.0	S	Bradyrhizobium sp. WD16	8.895378279138242e-06	3.8909355569402314e-05	9.211046147820604e-05	7	-0.37228874936501266	0.6451610628515709	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	2.0	2.0	8.0	8.0	S	1812935	Enterobacter roggenkampii	MG-Run35-Ech-4	False	3031834.0	2.638666892712464e-06	0.0011548296626247628	0.0	0.02	2987434.0	2987383.0	S	Enterobacter roggenkampii	2.6779291440032967e-06	0.00014442530765198765	0.0003801314323610179	9	-0.3729937297703332	0.6454234446557416	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	10.0	3.0	S	2715735	Candidatus Chazhemtobacterium aquaticus	MG-Run35-Ech-4	False	3031834.0	9.89500084767174e-07	0.00024746349913387774	0.0	0.0	254871.0	254871.0	S	Candidatus Chazhemtobacterium aquaticus	1.1770660451757948e-05	2.9761469109417817e-05	7.696278173856783e-05	10	-0.3738426337341228	0.6457393008203842	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	16.0	16.0	46.0	8.0	S	881260	Enterobacter bugandensis	MG-Run35-Ech-4	False	3031834.0	2.638666892712464e-06	0.0015672688278478924	0.0	0.01	1435621.0	1435621.0	S	Enterobacter bugandensis	5.572501377452684e-06	0.00017696899180401408	0.0004660982924118732	11	-0.37402051831001476	0.6458054745760206	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	3.0	2.0	8.0	4.0	S	1311	Streptococcus agalactiae	MG-Run35-Ech-4	False	3031834.0	1.319333446356232e-06	0.0014847809948032665	0.0	0.01	1009526.0	953391.0	S	Streptococcus agalactiae	4.19555040901372e-06	0.00017509570598784994	0.00046377765799227266	10	-0.37469759387242657	0.6460573090391257	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	9.0	9.0	22.0	6.0	S	3395462	Macrococcus equi	MG-Run35-Ech-4	False	3031834.0	1.979000169534348e-06	0.0	1.979000169534348e-06	0.01	1060682.0	1060682.0	S	Macrococcus equi	5.6567378347138914e-06	7.0923544433445816e-06	1.3603745976335986e-05	7	-0.3758784001630893	0.646496350414518	0.7883334885623063	-0.3758784001630893	0.646496350414518	0.7855860836794928
0.0	4.0	4.0	4.0	1.0	S	487698	Stenotrophomonas pavanii	MG-Run35-Ech-4	False	3031834.0	3.29833361589058e-07	0.00024746349913387774	0.0	0.0	676436.0	676436.0	S	Stenotrophomonas pavanii	1.478336457551047e-06	3.299407419041101e-05	8.679823430640577e-05	8	-0.3763237937941707	0.646661903830434	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	11.0	5.0	S	545	Citrobacter koseri	MG-Run35-Ech-4	False	3031834.0	1.6491668079452898e-06	0.0006599026643570073	0.0	0.01	1905380.0	1904888.0	S	Citrobacter koseri	2.6248262365031436e-06	8.877465091449356e-05	0.00023110607072158402	8	-0.3769934897621503	0.646910778495056	0.7883334885623063	0.0	0.5	0.6518274251167904
0.0	1.0	1.0	7.0	2.0	S	465721	Steroidobacter denitrificans	MG-Run35-Ech-4	False	3031834.0	6.59666723178116e-07	0.0014022931617586405	0.0	0.01	1024858.0	1024858.0	S	Steroidobacter denitrificans	1.9514898649373863e-06	0.00018633736945662517	0.0004918021050784951	8	-0.37754556317690335	0.6471158946325892	0.7883334885623063	0.0	0.5	0.6518274251167904
