sample	taxid	name	cub_pct_fragments	cub_fragments_clade	cub_fragments_direct	cub_minimizers	cub_distinct_minimizers	cub_rank_code	cub_is_host	cub_total_distinct_minimizers_non_host	cub_minimizer_proportion_sample	cub_neg_control_prop	cub_signal_over_neg	cub_db_pct	cub_db_clade_minimizers	cub_db_taxon_minimizers	cub_db_rank_code	cub_db_name	cub_genome_coverage_estimate	cub_taxon_mean_prop	cub_taxon_sd_prop	cub_n_samples_with_taxon	cub_z_score	cub_p_value	cub_fdr	cub_z_score_neg	cub_p_value_neg	cub_fdr_neg	sample_right	taxid_right	gtdb_taxonomy	bam_reference	bam_mapq_min	bam_read_count	bam_neg_read_count	bam_z_score	bam_p_value	bam_ncbi_taxid
MG-Run35-Ech-1	2780077	Moraxella sp. K1664	0.0	1.0	1.0	1.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.0	575540.0	575540.0	S	Moraxella sp. K1664	1.7374986968759774e-6	2.7290081814199555e-6	2.9671626317563287e-6	5	-0.6422549597727027	0.7396461733450508	0.7883334885623063	-0.6422549597727027	0.7396461733450508	0.7855860836794928										
MG-Run35-Ech-1	82996	Serratia plymuthica	0.0	1.0	0.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.02	3052367.0	2897456.0	S	Serratia plymuthica	3.451303488301462e-7	0.000014630438328912264	0.000021582090909186664	6	-0.6397482580481989	0.7388318619066716	0.7883334885623063	-0.6397482580481989	0.7388318619066716	0.7855860836794928										
MG-Run35-Ech-1	2991715	Arthrobacter sp. ATA002	0.0	1.0	1.0	9.0	4.0	S	false	1214575.0	3.2933330588889117e-6	0.00016497566608925183	0.0	0.01	1045620.0	1045620.0	S	Arthrobacter sp. ATA002	3.8254815324879015e-6	0.000060887403386123815	0.00009031376776023805	3	-0.6377108579960223	0.7381690419266176	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	1084	Pararhodospirillum photometricum	0.0	4.0	0.0	4.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00024746349913387774	0.0	0.01	1130544.0	0.0	S	Pararhodospirillum photometricum		0.00008851956187029227	0.00013789495946826418	3	-0.635963989863987	0.7376000534034639	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	2908648	Suttonella sp. R2A3	0.0	2.0	2.0	3.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.0	1.6466665294444558e-6	0.0	617737.0	617737.0	S	Suttonella sp. R2A3	3.237623778404078e-6	4.477179581048817e-6	4.467609640697198e-6	4	-0.6335631980511712	0.7368170376640384	0.7883334885623063	-0.6335631980511712	0.7368170376640384	0.7855860836794928										
MG-Run35-Ech-1	3035470	Halomonas sp. M1	0.0	1.0	1.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00008248783304462591	0.0	0.01	995697.0	995697.0	S	Halomonas sp. M1	1.0043215958268428e-6	0.000022900024924419497	0.00003492899104303171	5	-0.6320449288815498	0.7363212403616461	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	3230977	Halioglobus sp. Uisw_031	0.0	1.0	1.0	43.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00008248783304462591	0.0	0.01	1172052.0	1172052.0	S	Halioglobus sp. Uisw_031	8.532044653308898e-7	0.00002968948357114681	0.00004579121366380396	3	-0.6303862247102235	0.7357790393502258	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	3137370	Yoonia rhodophyticola	0.0	2.0	2.0	2.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00016497566608925183	0.0	0.01	1335951.0	1335951.0	S	Yoonia rhodophyticola	1.4970608951975035e-6	0.00005937896714229362	0.00009158242732760792	3	-0.6303862247102235	0.7357790393502258	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	263	Francisella tularensis	0.0	1.0	1.0	9.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.0	1.6466665294444558e-6	0.01	1052573.0	489839.0	S	Francisella tularensis	4.082974201727506e-6	0.000014065415337217218	0.000019845038908299306	4	-0.6257860649786467	0.7342723634142138	0.7883334885623063	-0.6257860649786467	0.7342723634142138	0.7855860836794928										
MG-Run35-Ech-1	3138065	Rhizobium sp. SU303	0.0	2.0	2.0	5.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00008248783304462591	0.0	0.0	290582.0	290582.0	S	Rhizobium sp. SU303	3.4413693897075525e-6	0.000029470964924984096	0.00004596376176168952	3	-0.623265602341092	0.7334450010246099	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	1765967	Acidihalobacter ferrooxydans	0.0	1.0	1.0	4.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00016497566608925183	0.0	0.01	1006753.0	1006753.0	S	Acidihalobacter ferrooxydans	1.98658459423513e-6	0.00005894192984996819	0.00009192752352337904	3	-0.623265602341092	0.7334450010246099	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	1929291	Reyranella sp.	0.0	2.0	2.0	4.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.0	1.6466665294444558e-6	0.04	7825940.0	7825940.0	S	Reyranella sp.	2.555603544110995e-7	5.964453356074419e-6	6.942268760580166e-6	5	-0.6219561609523635	0.7330146525990799	0.7883334885623063	-0.6219561609523635	0.7330146525990799	0.7855860836794928										
MG-Run35-Ech-1	53444	Fructilactobacillus lindneri	0.0	1.0	1.0	8.0	4.0	S	false	1214575.0	3.2933330588889117e-6	0.00024746349913387774	0.0	0.0	404427.0	404427.0	S	Fructilactobacillus lindneri	9.89053648742542e-6	0.0000751514310035332	0.00011559353423711437	4	-0.6216446137657096	0.7329122108421253	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	4779	Bremia lactucae	0.0	2.0	2.0	23.0	5.0	S	false	1214575.0	4.11666632361114e-6	0.0004949269982677555	0.0	0.1	18832468.0	18832468.0	S	Bremia lactucae	2.6549892451695655e-7	0.00013869336991714654	0.00021783267580548365	6	-0.6177985148275336	0.7316459187085534	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	346	Xanthomonas citri	0.0	2.0	0.0	8.0	5.0	S	false	1214575.0	4.11666632361114e-6	0.0	4.11666632361114e-6	0.01	2683595.0	1015142.0	S	Xanthomonas citri	4.925419300945089e-6	0.000011708724869210178	0.000012306602209538006	3	-0.6169093967882502	0.7313527557879989	0.7883334885623063	-0.6169093967882502	0.7313527557879989	0.7855860836794928										
MG-Run35-Ech-1	1827300	Pseudomonas sp. MYb193	0.0	1.0	1.0	7.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00032995133217850366	0.0	0.0	418022.0	418022.0	S	Pseudomonas sp. MYb193	4.784437182732009e-6	0.00011533040323939292	0.00018597641235668916	3	-0.6112804052371511	0.729493019538666	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	3395321	Vibrio sp. nBUS_14	0.0	1.0	1.0	3.0	3.0	S	false	1214575.0	2.4699997941666838e-6	0.00032995133217850366	0.0	0.0	760653.0	760653.0	S	Vibrio sp. nBUS_14	3.9439797121683604e-6	0.00011560484766096701	0.00018572520644811693	3	-0.6091518218255689	0.728788094500607	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	3077948	Candidatus Mesenet endosymbiont of Agriotes lineatus	0.0	1.0	1.0	8.0	4.0	S	false	1214575.0	3.2933330588889117e-6	0.00032995133217850366	0.0	0.0	344082.0	344082.0	S	Candidatus Mesenet endosymbiont of Agriotes lineatus	0.000011625135868775467	0.00011587929208254109	0.00018547487858405306	3	-0.6070145988672571	0.7280793881024746	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	254247	Aquicella siphonis	0.0	4.0	4.0	6.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.0	884352.0	884352.0	S	Aquicella siphonis	1.1307714575191778e-6	3.226469714296636e-6	3.963335703071646e-6	6	-0.6063418871411625	0.7278561254022865	0.7883334885623063	-0.6063418871411625	0.7278561254022865	0.7855860836794928										
MG-Run35-Ech-1	556	Dickeya chrysanthemi	0.0	1.0	1.0	2.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.0	1.6466665294444558e-6	0.01	2184709.0	1779474.0	S	Dickeya chrysanthemi	1.1239276325475956e-6	7.026033061793135e-6	8.921391053427795e-6	4	-0.6029739645009516	0.7267369952985877	0.7883334885623063	-0.6029739645009516	0.7267369952985877	0.7855860836794928										
MG-Run35-Ech-1	3009078	Endozoicomonas sp. GU-1	0.0	2.0	2.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.01	1708040.0	1708040.0	S	Endozoicomonas sp. GU-1	5.854663825203157e-7	2.46269799109159e-6	2.7261238863043466e-6	5	-0.6013537149229695	0.7261977900848269	0.7883334885623063	-0.6013537149229695	0.7261977900848269	0.7855860836794928										
MG-Run35-Ech-1	3074109	Orbus sturtevantii	0.0	1.0	1.0	4.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00016497566608925183	0.0	0.0	816633.0	816633.0	S	Orbus sturtevantii	2.44908055393304e-6	0.00005745987234092952	0.00009313409001985621	3	-0.5992779421540027	0.7255062227045691	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	158841	Leminorella richardii	0.0	1.0	1.0	2.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00016497566608925183	0.0	0.01	1152673.0	1152673.0	S	Leminorella richardii	1.7350974647623394e-6	0.00005745987234092952	0.00009313409001985621	3	-0.5992779421540027	0.7255062227045691	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	3016528	Vibrio chaetopteri	0.0	1.0	1.0	6.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.0	1.6466665294444558e-6	0.01	1731952.0	1731952.0	S	Vibrio chaetopteri	1.1547664138498065e-6	0.000010518188242544131	0.000014812768233960782	5	-0.5989104516440221	0.7253836993048393	0.7883334885623063	-0.5989104516440221	0.7253836993048393	0.7855860836794928										
MG-Run35-Ech-1	4924	Scheffersomyces stipitis	0.0	1.0	0.0	1.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.02	4712549.0	0.0	S	Scheffersomyces stipitis		0.000010427181145953125	0.000016148736341698043	4	-0.594712036782257	0.7239820127360936	0.7883334885623063	-0.594712036782257	0.7239820127360936	0.7855860836794928										
MG-Run35-Ech-1	636	Edwardsiella tarda	0.0	1.0	1.0	3.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00008248783304462591	0.0	0.02	3491267.0	3488283.0	S	Edwardsiella tarda	5.733479766406567e-7	0.00002480354913967653	0.0000389603460693817	4	-0.5943705574122374	0.7238678518135863	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	3112003	Psychrobacter sp. HD31	0.0	2.0	2.0	5.0	4.0	S	false	1214575.0	3.2933330588889117e-6	0.0	3.2933330588889117e-6	0.0	651822.0	651822.0	S	Psychrobacter sp. HD31	6.136644666795537e-6	0.000010832563319827256	0.00001271144952441268	3	-0.5931054712886245	0.7234447154542789	0.7883334885623063	-0.5931054712886245	0.7234447154542789	0.7855860836794928										
MG-Run35-Ech-1	3385202	Anaerococcus sp. AH8042_DFU013_CI05	0.0	1.0	1.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0011548296626247628	0.0	0.0	421637.0	421637.0	S	Anaerococcus sp. AH8042_DFU013_CI05	2.371708365252575e-6	0.0003920199699173005	0.0006606851365238939	3	-0.5921075184327694	0.7231107036790372	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	2495579	Massilia atriviolacea	0.0	23.0	23.0	40.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.01	1651008.0	1651008.0	S	Massilia atriviolacea	6.056905841764547e-7	2.4948496823884098e-6	2.825638732926481e-6	3	-0.5915534771619626	0.7229251825146191	0.7883334885623063	-0.5915534771619626	0.7229251825146191	0.7855860836794928										
MG-Run35-Ech-1	364197	Pseudomonas pohangensis	0.0	2.0	2.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00016497566608925183	0.0	0.01	1042896.0	1042896.0	S	Pseudomonas pohangensis	9.588683818904282e-7	0.00004731084958084523	0.00007915153388355076	4	-0.5873229997603876	0.7215066014677091	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	2770551	Yimella sp. cx-51	0.0	24.0	24.0	61.0	3.0	S	false	1214575.0	2.4699997941666838e-6	0.00008248783304462591	0.0	0.0	934173.0	934173.0	S	Yimella sp. cx-51	3.2113966042692305e-6	0.000029424082630915082	0.00004595649535440216	3	-0.5865130190822193	0.7212345923824971	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	1471761	Novibacillus thermophilus	0.0	1.0	1.0	1.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.01	1098117.0	1098117.0	S	Novibacillus thermophilus	9.106497759346227e-7	7.321109587937458e-6	0.000011110884679660623	3	-0.5848117868696754	0.7206628610052784	0.7883334885623063	-0.5848117868696754	0.7206628610052784	0.7855860836794928										
MG-Run35-Ech-1	2921518	Pseudomonas sp. FSL L8-0168	0.0	2.0	2.0	4.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00016497566608925183	0.0	0.0	77223.0	77223.0	S	Pseudomonas sp. FSL L8-0168	0.00002589901972210352	0.00005650032494024748	0.00009394442063826424	3	-0.583894796924861	0.7203544530101982	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	2267264	Alteromonas sp. RKMC-009	0.0	1.0	1.0	8.0	4.0	S	false	1214575.0	3.2933330588889117e-6	0.00032995133217850366	0.0	0.01	1541268.0	1541268.0	S	Alteromonas sp. RKMC-009	2.5952657162803612e-6	0.00011300064988049495	0.0001878888412765285	3	-0.583894796924861	0.7203544530101982	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	28173	Vibrio nigripulchritudo	0.0	2.0	2.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.01	2414566.0	2414534.0	S	Vibrio nigripulchritudo	4.1415859126440136e-7	8.27933158903686e-6	0.000012773964139309078	3	-0.5836871188146231	0.7202845824172872	0.7883334885623063	-0.5836871188146231	0.7202845824172872	0.7855860836794928										
MG-Run35-Ech-1	2055160	Kyrpidia spormannii	0.0	1.0	1.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.01	1099204.0	1099204.0	S	Kyrpidia spormannii	9.097492367203904e-7	3.0083497649289963e-6	3.74689498495777e-6	5	-0.5831539205071676	0.7201051560126943	0.7883334885623063	-0.5831539205071676	0.7201051560126943	0.7855860836794928										
MG-Run35-Ech-1	525917	Thiothrix lacustris	0.0	1.0	1.0	11.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.0	1.6466665294444558e-6	0.01	1195467.0	1195467.0	S	Thiothrix lacustris	1.6729863726895014e-6	4.361866943175261e-6	4.669165838262353e-6	5	-0.5815172362224934	0.7195540475004171	0.7883334885623063	-0.5815172362224934	0.7195540475004171	0.7855860836794928										
MG-Run35-Ech-1	1599	Latilactobacillus sakei	0.0	2.0	2.0	6.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.01	1469816.0	1424575.0	S	Latilactobacillus sakei	7.019637435726445e-7	0.0000371525070005296	0.00006255847818433823	3	-0.5807234253486449	0.7192865644319965	0.7883334885623063	-0.5807234253486449	0.7192865644319965	0.7855860836794928										
MG-Run35-Ech-1	285	Comamonas testosteroni	0.0	1.0	1.0	1.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00041243916522312957	0.0	0.02	4395672.0	4123528.0	S	Comamonas testosteroni	2.42510782029369e-7	0.000138256350261701	0.00023744952876809703	3	-0.5787883332933523	0.7186339978981777	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	2796928	Tuanshanicoccus yangjingiae	0.0	1.0	1.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.0	607236.0	607236.0	S	Tuanshanicoccus yangjingiae	1.6468061840865825e-6	4.39071302122206e-6	6.169442493280058e-6	3	-0.5782337318786144	0.7184468360698115	0.7883334885623063	-0.5782337318786144	0.7184468360698115	0.7855860836794928										
MG-Run35-Ech-1	3077944	Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	0.0	1.0	1.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.0	117766.0	117766.0	S	Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	8.491415179253775e-6	3.429927525645389e-6	4.508528888849158e-6	3	-0.5781474013330582	0.718417696623996	0.7883334885623063	-0.5781474013330582	0.718417696623996	0.7855860836794928										
MG-Run35-Ech-1	2752316	Rhodoferax sp. AJA081-3	0.0	1.0	1.0	1.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00008248783304462591	0.0	0.01	1533839.0	1533839.0	S	Rhodoferax sp. AJA081-3	6.519589083339256e-7	0.000028047229671807886	0.000047146945655253017	3	-0.5774265125497569	0.7181743157885571	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	1641	Listeria grayi	0.0	1.0	1.0	1.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.0	821926.0	821914.0	S	Listeria grayi	1.2166723039150081e-6	0.000057164581963839976	0.00009757967913610752	3	-0.5773871076223874	0.7181610092834265	0.7883334885623063	-0.5773871076223874	0.7181610092834265	0.7855860836794928										
MG-Run35-Ech-1	2779445	Clostridium sp. 'deep sea'	0.0	4.0	4.0	86.0	4.0	S	false	1214575.0	3.2933330588889117e-6	0.00024746349913387774	0.0	0.01	1134022.0	1134022.0	S	Clostridium sp. 'deep sea'	3.5272684304184573e-6	0.00007144832514008249	0.00011835411167735286	4	-0.575856563961141	0.7176439314991672	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	1353	Enterococcus gallinarum	0.0	1.0	1.0	1.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.0	588722.0	588722.0	S	Enterococcus gallinarum	1.6985945828421563e-6	0.000014887544339530809	0.000024501804190010314	3	-0.5740071615029367	0.7170185224474955	0.7883334885623063	-0.5740071615029367	0.7170185224474955	0.7855860836794928										
MG-Run35-Ech-1	54005	Peptoniphilus harei	0.0	30.0	30.0	453.0	9.0	S	false	1214575.0	7.409999382500052e-6	0.0004949269982677555	0.0	0.0	639324.0	639324.0	S	Peptoniphilus harei	0.000014077369221239934	0.0001692000189291203	0.0002820898813142862	3	-0.5735406700616968	0.7168606649232603	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	1082851	Comamonas serinivorans	0.0	2.0	2.0	7.0	4.0	S	false	1214575.0	3.2933330588889117e-6	0.0006599026643570073	0.0	0.01	1241374.0	1241374.0	S	Comamonas serinivorans	3.2222360062318043e-6	0.00022112514914820872	0.0003799956643916967	3	-0.5732481617600257	0.7167616605588264	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	253	Chryseobacterium indologenes	0.0	1.0	1.0	6.0	3.0	S	false	1214575.0	2.4699997941666838e-6	0.00008248783304462591	0.0	0.03	5091707.0	5091707.0	S	Chryseobacterium indologenes	5.891933687464734e-7	0.0000290113798679938	0.00004631238529610261	3	-0.5730946463701296	0.7167096940443474	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	157339	Actinobacillus arthritidis	0.0	1.0	1.0	3.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00008248783304462591	0.0	0.0	330601.0	330601.0	S	Actinobacillus arthritidis	3.0247942383719346e-6	0.000027870825589599464	0.00004730043609163786	3	-0.5718233183405872	0.7162791609892614	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	3070815	Pleionea litopenaei	0.0	1.0	1.0	2.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00016497566608925183	0.0	0.01	1356859.0	1356859.0	S	Pleionea litopenaei	1.4739925076960834e-6	0.00005567919799057802	0.00009465552040853421	3	-0.5708333885644344	0.7159437061288955	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	2583532	Martelella lutilitoris	0.0	2.0	2.0	85.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.00008248783304462591	0.0	0.0	860048.0	860048.0	S	Martelella lutilitoris	1.1627258013506223e-6	0.00002783210912976795	0.00004733432088270872	3	-0.5705960360553531	0.7158632469275826	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	456827	Candidatus Cloacimonas acidaminovorans	0.0	1.0	0.0	7.0	3.0	S	false	1214575.0	2.4699997941666838e-6	0.00024746349913387774	0.0	0.0	687588.0	0.0	S	Candidatus Cloacimonas acidaminovorans		0.0000834346070293186	0.00014205706686162703	3	-0.5699442415914219	0.7156422416211818	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	119219	Cupriavidus metallidurans	0.0	3.0	3.0	5.0	3.0	S	false	1214575.0	2.4699997941666838e-6	0.00016497566608925183	0.0	0.02	3945857.0	3944954.0	S	Cupriavidus metallidurans	7.604651410384e-7	0.000056016095600773	0.00009436637524426425	3	-0.567427705769179	0.7147881845830062	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	61624	Paenibacillus mucilaginosus	0.0	2.0	0.0	6.0	3.0	S	false	1214575.0	2.4699997941666838e-6	0.0	2.4699997941666838e-6	0.02	3363352.0	2909480.0	S	Paenibacillus mucilaginosus	1.0311120887581286e-6	0.000027265046618785852	0.00004370031955758022	3	-0.5673882268057292	0.7147747765564307	0.7883334885623063	-0.5673882268057292	0.7147747765564307	0.7855860836794928										
MG-Run35-Ech-1	575	Raoultella planticola	0.0	1.0	1.0	2.0	1.0	S	false	1214575.0	8.233332647222279e-7	0.0	8.233332647222279e-7	0.01	1651236.0	1651236.0	S	Raoultella planticola	6.05606951398831e-7	4.4866988993164e-6	6.472481323180121e-6	5	-0.5659909162618104	0.7143000222102578	0.7883334885623063	-0.5659909162618104	0.7143000222102578	0.7855860836794928										
MG-Run35-Ech-1	38875	Heyndrickxia oleronia	0.0	1.0	1.0	3.0	3.0	S	false	1214575.0	2.4699997941666838e-6	0.0	2.4699997941666838e-6	0.0	684399.0	684399.0	S	Heyndrickxia oleronia	4.383407924324845e-6	0.000012753163425944543	0.00001888108840009396	3	-0.54462769380004	0.7069951980805297	0.7883334885623063	-0.54462769380004	0.7069951980805297	0.7855860836794928										
MG-Run35-Ech-1	1499973	Escherichia marmotae	0.0	1.0	1.0	6.0	6.0	S	false	1214575.0	4.9399995883333675e-6	0.00008248783304462591	0.0	0.01	1365605.0	1365605.0	S	Escherichia marmotae	4.39365702380996e-6	0.000026904625855187386	0.000038962909058316284	6	-0.5637316822000965	0.7135316238458123	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	2949090	Comamonas endophytica	0.0	1.0	1.0	3.0	2.0	S	false	1214575.0	1.6466665294444558e-6	0.00016497566608925183	0.0	0.01	1029585.0	1029585.0	S	Comamonas endophytica	1.942530242767717e-6	0.00004163054643120349	0.00007109887779526695	5	-0.5623700562039076	0.713068041920327	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-1	1760811	uncultured Acetobacteroides sp.	0.0	20.0	20.0	78.0	4.0	S	false	1214575.0	3.2933330588889117e-6	0.00016497566608925183	0.0	0.01	1347937.0	1347937.0	S	uncultured Acetobacteroides sp.	2.96749773913766e-6	0.00004082861211504904	0.00006695425133698231	6	-0.560610839590218	0.7124685697810967	0.7883334885623063	0.0	0.5	0.6518274251167904										
